Fecha,Producto,Región,Ventas
2024-07-01,E,Sur,67
2024-07-01,E,Este,28
2024-07-01,E,Oeste,12
2024-07-01,D,Sur,10
2024-07-02,B,Norte,75
2024-07-02,D,Norte,31
2024-07-02,A,Este,45
2024-07-02,C,Centro,59
2024-07-02,E,Este,49
2024-07-03,C,Sur,24
2024-07-03,B,Sur,37
2024-07-03,A,Norte,92
2024-07-03,C,Norte,37
2024-07-03,D,Norte,62
2024-07-03,C,Este,43
2024-07-03,A,Este,39
2024-07-03,D,Sur,60
2024-07-04,B,Sur,29
2024-07-04,A,Centro,98
2024-07-04,D,Centro,26
2024-07-04,E,Sur,60
2024-07-04,A,Norte,70
2024-07-04,D,Norte,72
2024-07-04,A,Este,67
2024-07-04,C,Oeste,46
2024-07-04,C,Norte,49
2024-07-04,A,Oeste,95
2024-07-04,E,Centro,47
2024-07-04,B,Norte,97
2024-07-04,E,Norte,73
2024-07-05,D,Centro,64
2024-07-05,C,Norte,20
2024-07-05,E,Sur,14
2024-07-05,A,Norte,103
2024-07-05,B,Norte,80
2024-07-06,B,Centro,51
2024-07-06,E,Centro,34
2024-07-06,C,Centro,22
2024-07-07,D,Norte,31
2024-07-07,C,Centro,66
2024-07-07,C,Oeste,18
2024-07-07,B,Centro,47
2024-07-07,B,Sur,55
2024-07-07,B,Norte,52
2024-07-08,C,Norte,62
2024-07-08,C,Norte,70
2024-07-08,B,Sur,61
2024-07-08,C,Centro,64
2024-07-08,A,Oeste,77
2024-07-08,B,Centro,85
2024-07-08,C,Norte,75
2024-07-08,D,Centro,69
2024-07-08,A,Este,87
2024-07-09,E,Sur,24
2024-07-09,C,Sur,42
2024-07-09,E,Este,16
2024-07-09,A,Centro,34
2024-07-10,E,Oeste,29
2024-07-11,B,Oeste,30
2024-07-11,C,Sur,10
2024-07-11,D,Oeste,59
2024-07-12,D,Este,40
2024-07-12,D,Norte,60
2024-07-12,D,Norte,76
2024-07-12,C,Oeste,42
2024-07-12,B,Oeste,85
2024-07-13,B,Este,55
2024-07-13,E,Este,80
2024-07-13,B,Norte,108
2024-07-13,E,Este,58
2024-07-13,A,Centro,90
2024-07-13,D,Norte,89
2024-07-13,E,Sur,69
2024-07-13,A,Centro,99
2024-07-13,D,Centro,78
2024-07-13,C,Este,71
2024-07-14,E,Sur,76
2024-07-14,A,Este,56
2024-07-15,A,Sur,85
2024-07-15,E,Este,26
2024-07-15,D,Sur,63
2024-07-15,D,Oeste,31
2024-07-15,B,Este,100
2024-07-15,A,Este,66
2024-07-15,D,Oeste,48
2024-07-16,D,Centro,19
2024-07-16,B,Sur,29
2024-07-16,D,Norte,55
2024-07-16,B,Este,86
2024-07-17,A,Este,90
2024-07-17,A,Norte,104
2024-07-17,A,Este,76
2024-07-17,D,Centro,58
2024-07-17,E,Este,48
2024-07-17,C,Este,62
2024-07-17,E,Norte,64
2024-07-17,D,Este,37
2024-07-17,A,Oeste,71
2024-07-17,C,Norte,39
2024-07-17,C,Norte,63
2024-07-17,E,Norte,41
2024-07-18,E,Sur,20
2024-07-18,A,Sur,36
2024-07-18,A,Norte,101
2024-07-18,D,Sur,44
2024-07-18,C,Este,30
2024-07-18,B,Centro,67
2024-07-18,D,Sur,33
2024-07-18,C,Norte,83
2024-07-19,A,Centro,64
2024-07-19,C,Sur,39
2024-07-19,C,Este,76
2024-07-19,C,Sur,38
2024-07-19,E,Centro,68
2024-07-19,A,Sur,58
2024-07-19,D,Norte,70
2024-07-19,B,Centro,75
2024-07-20,A,Norte,107
2024-07-20,E,Norte,43
2024-07-20,C,Sur,71
2024-07-20,E,Centro,29
2024-07-20,B,Este,56
2024-07-20,C,Oeste,40
2024-07-20,E,Oeste,49
2024-07-21,D,Norte,79
2024-07-21,A,Centro,87
2024-07-21,A,Centro,45
2024-07-21,D,Este,64
2024-07-21,D,Norte,62
2024-07-21,B,Sur,73
2024-07-22,B,Este,82
2024-07-22,C,Sur,24
2024-07-22,E,Centro,25
2024-07-22,B,Oeste,66
2024-07-23,D,Centro,27
2024-07-23,E,Oeste,51
2024-07-23,E,Norte,26
2024-07-23,E,Centro,34
2024-07-23,A,Centro,72
2024-07-23,C,Norte,59
2024-07-23,E,Norte,71
2024-07-23,C,Sur,21
2024-07-24,D,Norte,24
2024-07-24,B,Sur,95
2024-07-24,B,Norte,95
2024-07-24,C,Sur,66
2024-07-24,C,Oeste,18
2024-07-24,A,Norte,83
2024-07-24,B,Centro,87
2024-07-24,B,Centro,71
2024-07-25,C,Oeste,30
2024-07-25,D,Centro,38
2024-07-25,C,Centro,34
2024-07-25,E,Este,61
2024-07-25,E,Sur,14
2024-07-25,E,Sur,28
2024-07-26,B,Sur,38
2024-07-26,E,Este,64
2024-07-26,D,Este,31
2024-07-27,D,Oeste,14
2024-07-27,A,Sur,53
2024-07-27,C,Este,25
2024-07-27,C,Este,67
2024-07-27,D,Centro,17
2024-07-27,C,Centro,78
2024-07-27,E,Este,45
2024-07-28,A,Centro,46
2024-07-28,E,Sur,10
2024-07-28,C,Norte,65
2024-07-28,E,Centro,41
2024-07-28,E,Centro,46
2024-07-28,D,Oeste,41
2024-07-28,B,Centro,83
2024-07-28,B,Norte,79
2024-07-29,B,Oeste,83
2024-07-29,A,Oeste,61
2024-07-29,B,Centro,58
2024-07-29,A,Centro,43
2024-07-29,A,Este,63
2024-07-29,B,Oeste,73
2024-07-29,D,Sur,28
2024-07-29,C,Sur,14
2024-07-29,D,Oeste,77
2024-07-29,B,Centro,37
2024-07-29,C,Este,39
2024-07-29,B,Sur,44
2024-07-30,B,Oeste,99
2024-07-30,D,Sur,46
2024-07-30,A,Este,72
2024-07-30,E,Sur,50
2024-07-30,A,Sur,80
2024-07-30,C,Norte,47
2024-07-30,E,Centro,76
2024-07-31,E,Norte,76
2024-07-31,B,Centro,99
2024-07-31,B,Oeste,62
2024-08-01,B,Sur,58
2024-08-01,D,Centro,33
2024-08-01,A,Centro,91
2024-08-01,E,Norte,56
2024-08-01,D,Sur,46
2024-08-01,C,Centro,78
2024-08-01,A,Este,32
2024-08-02,C,Sur,55
2024-08-02,E,Este,59
2024-08-02,E,Centro,39
2024-08-02,B,Este,69
2024-08-02,B,Norte,65
2024-08-02,B,Sur,51
2024-08-02,B,Oeste,75
2024-08-02,C,Centro,48
2024-08-03,A,Norte,54
2024-08-03,E,Sur,60
2024-08-03,A,Norte,58
2024-08-03,C,Este,18
2024-08-03,D,Este,58
2024-08-03,B,Este,51
2024-08-03,A,Norte,108
2024-08-03,A,Centro,49
2024-08-04,C,Sur,10
2024-08-04,D,Centro,53
2024-08-04,C,Sur,12
2024-08-04,E,Norte,61
2024-08-04,A,Norte,66
2024-08-04,A,Centro,89
2024-08-04,E,Norte,23
2024-08-04,A,Norte,104
2024-08-05,C,Este,32
2024-08-05,D,Norte,29
2024-08-05,D,Sur,53
2024-08-05,D,Oeste,69
2024-08-05,A,Sur,92
2024-08-05,C,Oeste,25
2024-08-05,A,Centro,85
2024-08-06,C,Oeste,54
2024-08-06,D,Este,21
2024-08-06,B,Centro,65
2024-08-06,C,Centro,45
2024-08-06,E,Sur,62
2024-08-06,B,Centro,83
2024-08-07,C,Sur,37
2024-08-07,C,Sur,24
2024-08-07,D,Sur,15
2024-08-07,D,Este,50
2024-08-07,C,Oeste,45
2024-08-07,D,Centro,46
2024-08-07,E,Oeste,56
2024-08-07,B,Este,50
2024-08-08,C,Norte,83
2024-08-08,E,Norte,85
2024-08-08,B,Centro,31
2024-08-08,C,Norte,89
2024-08-08,E,Norte,38
2024-08-09,B,Oeste,69
2024-08-09,B,Oeste,68
2024-08-09,A,Oeste,42
2024-08-09,B,Centro,56
2024-08-09,E,Centro,43
2024-08-09,E,Oeste,45
2024-08-09,B,Centro,62
2024-08-09,A,Sur,25
2024-08-09,D,Centro,67
2024-08-09,A,Este,81
2024-08-09,C,Oeste,80
2024-08-10,A,Sur,95
2024-08-10,E,Norte,76
2024-08-10,A,Sur,72
2024-08-10,C,Oeste,55
2024-08-10,B,Norte,96
2024-08-10,D,Oeste,50
2024-08-10,C,Oeste,41
2024-08-10,E,Sur,31
2024-08-10,D,Oeste,73
2024-08-10,A,Este,61
2024-08-10,D,Oeste,47
2024-08-10,E,Oeste,60
2024-08-10,C,Norte,74
2024-08-11,A,Sur,60
2024-08-11,A,Este,52
2024-08-11,C,Este,12
2024-08-11,E,Este,22
2024-08-11,C,Oeste,58
2024-08-11,A,Sur,44
2024-08-11,C,Norte,88
2024-08-12,C,Centro,51
2024-08-12,E,Centro,44
2024-08-12,D,Oeste,35
2024-08-12,C,Norte,74
2024-08-12,D,Oeste,70
2024-08-12,E,Norte,64
2024-08-12,A,Este,100
2024-08-12,D,Oeste,10
2024-08-12,C,Sur,49
2024-08-12,E,Norte,43
2024-08-12,D,Este,56
2024-08-12,A,Este,50
2024-08-12,A,Norte,81
2024-08-13,D,Sur,37
2024-08-13,E,Centro,52
2024-08-13,A,Sur,82
2024-08-13,C,Sur,20
2024-08-13,D,Norte,27
2024-08-13,D,Norte,85
2024-08-13,D,Oeste,47
2024-08-13,C,Este,21
2024-08-14,C,Sur,48
2024-08-14,D,Sur,70
2024-08-14,C,Sur,21
2024-08-14,E,Este,66
2024-08-14,A,Centro,53
2024-08-14,D,Sur,57
2024-08-14,C,Sur,45
2024-08-14,C,Oeste,58
2024-08-14,B,Sur,69
2024-08-14,A,Norte,94
2024-08-14,C,Norte,49
2024-08-14,E,Este,80
2024-08-14,B,Norte,70
2024-08-15,C,Norte,30
2024-08-15,D,Norte,49
2024-08-15,C,Este,76
2024-08-15,B,Sur,60
2024-08-15,E,Centro,32
2024-08-15,E,Sur,41
2024-08-15,B,Norte,50
2024-08-15,B,Oeste,43
2024-08-16,E,Oeste,46
2024-08-16,C,Norte,88
2024-08-16,A,Este,100
2024-08-17,D,Norte,41
2024-08-17,E,Este,26
2024-08-17,A,Sur,42
2024-08-18,D,Oeste,22
2024-08-18,C,Centro,31
2024-08-18,A,Sur,63
2024-08-18,B,Norte,111
2024-08-18,A,Norte,95
2024-08-18,C,Sur,49
2024-08-19,A,Sur,32
2024-08-19,A,Sur,31
2024-08-19,D,Oeste,28
2024-08-19,D,Norte,47
2024-08-19,C,Este,45
2024-08-19,B,Sur,58
2024-08-19,D,Norte,60
2024-08-19,E,Norte,49
2024-08-19,D,Centro,74
2024-08-19,D,Este,23
2024-08-19,B,Este,88
2024-08-19,B,Este,69
2024-08-19,B,Oeste,83
2024-08-20,A,Este,78
2024-08-20,D,Sur,67
2024-08-20,A,Centro,53
2024-08-21,C,Oeste,60
2024-08-21,D,Centro,61
2024-08-21,C,Este,61
2024-08-21,A,Sur,41
2024-08-21,A,Este,76
2024-08-21,D,Oeste,25
2024-08-21,E,Norte,52
2024-08-22,D,Oeste,21
2024-08-22,B,Sur,84
2024-08-22,D,Centro,32
2024-08-23,B,Oeste,95
2024-08-23,B,Sur,26
2024-08-23,E,Centro,29
2024-08-23,D,Este,77
2024-08-23,C,Norte,26
2024-08-23,B,Este,32
2024-08-23,B,Este,50
2024-08-23,A,Sur,85
2024-08-23,A,Sur,49
2024-08-24,E,Este,76
2024-08-24,D,Oeste,43
2024-08-24,A,Norte,71
2024-08-24,D,Norte,60
2024-08-24,E,Oeste,29
2024-08-24,A,Norte,51
2024-08-24,B,Oeste,39
2024-08-24,B,Centro,67
2024-08-24,B,Norte,48
2024-08-24,C,Oeste,42
2024-08-25,C,Norte,19
2024-08-25,D,Sur,16
2024-08-25,C,Sur,21
2024-08-25,A,Este,53
2024-08-25,A,Oeste,34
2024-08-25,B,Oeste,85
2024-08-25,D,Norte,87
2024-08-25,E,Este,61
2024-08-25,D,Sur,44
2024-08-25,B,Norte,55
2024-08-25,A,Sur,74
2024-08-26,E,Sur,20
2024-08-26,E,Norte,71
2024-08-26,A,Oeste,32
2024-08-26,A,Oeste,98
2024-08-26,D,Este,64
2024-08-26,D,Centro,15
2024-08-26,E,Sur,73
2024-08-27,E,Centro,35
2024-08-27,C,Sur,56
2024-08-27,E,Centro,50
2024-08-27,D,Norte,19
2024-08-28,D,Este,23
2024-08-28,B,Centro,30
2024-08-28,C,Oeste,80
2024-08-28,E,Este,24
2024-08-28,D,Sur,10
2024-08-28,C,Centro,70
2024-08-28,A,Este,48
2024-08-28,A,Norte,56
2024-08-28,B,Norte,87
2024-08-28,D,Norte,36
2024-08-28,B,Oeste,93
2024-08-29,E,Sur,32
2024-08-29,C,Norte,29
2024-08-29,A,Sur,71
2024-08-29,E,Norte,80
2024-08-30,A,Oeste,45
2024-08-30,D,Norte,71
2024-08-30,C,Centro,63
2024-08-30,D,Este,31
2024-08-31,E,Norte,69
2024-08-31,D,Sur,61
2024-08-31,A,Este,35
2024-08-31,E,Oeste,13
2024-08-31,B,Centro,45
2024-08-31,D,Este,23
2024-08-31,D,Oeste,26
2024-09-01,A,Centro,54
2024-09-01,E,Centro,21
2024-09-01,D,Este,23
2024-09-01,E,Centro,67
2024-09-01,E,Sur,15
2024-09-01,C,Centro,59
2024-09-01,A,Oeste,85
2024-09-02,A,Oeste,30
2024-09-02,B,Oeste,41
2024-09-02,D,Centro,42
2024-09-02,B,Sur,28
2024-09-02,D,Este,73
2024-09-02,A,Oeste,78
2024-09-03,E,Este,32
2024-09-03,B,Centro,85
2024-09-03,C,Norte,43
2024-09-03,D,Sur,28
2024-09-03,C,Sur,10
2024-09-03,E,Sur,47
2024-09-03,E,Norte,89
2024-09-04,A,Sur,29
2024-09-04,C,Oeste,54
2024-09-04,E,Sur,10
2024-09-04,E,Oeste,42
2024-09-05,E,Norte,52
2024-09-05,D,Sur,10
2024-09-05,A,Norte,65
2024-09-05,D,Sur,13
2024-09-05,C,Oeste,12
2024-09-05,B,Centro,71
2024-09-06,E,Centro,71
2024-09-06,C,Oeste,38
2024-09-06,D,Oeste,37
2024-09-06,D,Oeste,18
2024-09-06,A,Sur,41
2024-09-06,D,Este,50
2024-09-06,D,Norte,27
2024-09-07,D,Centro,75
2024-09-07,D,Norte,67
2024-09-07,D,Centro,46
2024-09-08,C,Sur,35
2024-09-08,E,Oeste,74
2024-09-08,D,Norte,35
2024-09-08,B,Este,46
2024-09-08,E,Sur,16
2024-09-09,E,Sur,10
2024-09-09,E,Centro,60
2024-09-09,C,Norte,78
2024-09-09,E,Norte,78
2024-09-09,E,Este,23
2024-09-10,B,Este,100
2024-09-10,C,Norte,29
2024-09-10,C,Sur,34
2024-09-10,E,Este,75
2024-09-10,C,Norte,81
2024-09-11,E,Centro,60
2024-09-11,C,Sur,39
2024-09-11,D,Este,58
2024-09-11,C,Este,63
2024-09-11,A,Sur,83
2024-09-11,C,Oeste,79
2024-09-11,B,Centro,72
2024-09-12,E,Centro,36
2024-09-12,D,Oeste,25
2024-09-12,E,Oeste,38
2024-09-12,B,Este,66
2024-09-12,C,Este,53
2024-09-12,B,Centro,94
2024-09-12,A,Centro,37
2024-09-12,B,Sur,84
2024-09-12,D,Sur,20
2024-09-12,E,Centro,39
2024-09-13,B,Sur,31
2024-09-13,A,Sur,66
2024-09-13,D,Oeste,20
2024-09-13,A,Este,36
2024-09-13,D,Centro,76
2024-09-13,E,Sur,56
2024-09-13,A,Este,86
2024-09-14,C,Norte,51
2024-09-14,D,Sur,28
2024-09-14,D,Este,60
2024-09-14,D,Centro,65
2024-09-14,A,Norte,61
2024-09-14,A,Sur,94
2024-09-15,A,Sur,80
2024-09-15,E,Este,67
2024-09-15,C,Norte,42
2024-09-15,C,Centro,45
2024-09-16,A,Este,39
2024-09-16,B,Norte,73
2024-09-16,B,Este,54
2024-09-16,C,Sur,16
2024-09-16,C,Este,41
2024-09-16,D,Este,73
2024-09-16,E,Centro,18
2024-09-16,D,Sur,71
2024-09-16,D,Sur,14
2024-09-16,D,Centro,40
2024-09-16,D,Sur,30
2024-09-17,D,Sur,32
2024-09-17,A,Sur,78
2024-09-17,D,Norte,27
2024-09-17,B,Sur,46
2024-09-17,E,Oeste,59
2024-09-17,E,Centro,14
2024-09-17,E,Oeste,19
2024-09-18,E,Centro,78
2024-09-18,C,Norte,62
2024-09-18,A,Sur,84
2024-09-18,C,Oeste,36
2024-09-18,D,Este,46
2024-09-18,A,Norte,98
2024-09-18,B,Centro,100
2024-09-19,C,Este,62
2024-09-19,D,Centro,25
2024-09-19,B,Oeste,60
2024-09-19,A,Este,98
2024-09-19,B,Oeste,61
2024-09-19,A,Norte,55
2024-09-19,A,Oeste,68
2024-09-20,E,Centro,10
2024-09-20,A,Oeste,63
2024-09-20,C,Centro,42
2024-09-20,B,Centro,53
2024-09-20,A,Norte,93
2024-09-20,C,Oeste,25
2024-09-20,E,Norte,59
2024-09-20,D,Centro,40
2024-09-20,C,Sur,32
2024-09-21,E,Norte,37
2024-09-21,A,Norte,58
2024-09-21,C,Norte,61
2024-09-21,E,Norte,91
2024-09-21,E,Oeste,30
2024-09-21,C,Centro,31
2024-09-21,D,Centro,20
2024-09-21,D,Oeste,16
2024-09-21,B,Norte,84
2024-09-22,E,Norte,53
2024-09-22,B,Sur,56
2024-09-22,D,Este,48
2024-09-22,C,Este,34
2024-09-22,E,Oeste,69
2024-09-22,E,Centro,41
2024-09-22,C,Oeste,28
2024-09-23,B,Norte,97
2024-09-23,C,Oeste,48
2024-09-23,C,Oeste,43
2024-09-23,A,Oeste,70
2024-09-23,B,Norte,47
2024-09-23,C,Centro,53
2024-09-23,D,Centro,28
2024-09-23,A,Sur,32
2024-09-23,D,Este,68
2024-09-24,A,Sur,63
2024-09-24,D,Sur,48
2024-09-24,C,Norte,84
2024-09-24,B,Centro,80
2024-09-24,B,Centro,53
2024-09-24,B,Norte,70
2024-09-24,D,Sur,61
2024-09-24,A,Norte,63
2024-09-24,A,Oeste,47
2024-09-24,B,Oeste,75
2024-09-24,A,Oeste,99
2024-09-24,D,Este,21
2024-09-24,D,Oeste,48
2024-09-25,B,Sur,90
2024-09-25,E,Oeste,14
2024-09-25,C,Sur,22
2024-09-25,B,Norte,53
2024-09-25,C,Este,70
2024-09-25,B,Este,49
2024-09-26,E,Norte,67
2024-09-26,C,Centro,40
2024-09-26,A,Este,31
2024-09-26,D,Sur,41
2024-09-26,E,Oeste,56
2024-09-26,D,Este,60
2024-09-26,A,Oeste,96
2024-09-26,C,Oeste,14
2024-09-27,B,Oeste,77
2024-09-27,A,Centro,42
2024-09-27,E,Centro,47
2024-09-27,C,Oeste,45
2024-09-27,B,Este,31
2024-09-27,D,Oeste,60
2024-09-27,E,Sur,58
2024-09-28,C,Oeste,67
2024-09-28,C,Norte,67
2024-09-28,E,Oeste,31
2024-09-28,B,Centro,63
2024-09-28,A,Este,78
2024-09-29,E,Sur,62
2024-09-29,C,Sur,10
2024-09-29,C,Este,57
2024-09-29,D,Norte,36
2024-09-29,B,Norte,81
2024-09-30,B,Oeste,95
2024-09-30,D,Norte,67
2024-09-30,E,Sur,41
2024-09-30,B,Norte,52
2024-09-30,A,Centro,36
2024-09-30,A,Norte,108
2024-10-01,C,Este,65
2024-10-01,C,Este,20
2024-10-01,E,Oeste,47
2024-10-02,C,Oeste,13
2024-10-02,D,Norte,45
2024-10-02,A,Este,58
2024-10-02,E,Sur,53
2024-10-02,D,Norte,70
2024-10-02,B,Centro,73
2024-10-02,A,Centro,72
2024-10-02,C,Sur,54
2024-10-03,E,Norte,53
2024-10-03,E,Norte,24
2024-10-04,A,Oeste,83
2024-10-04,B,Oeste,39
2024-10-04,A,Oeste,51
2024-10-04,B,Centro,49
2024-10-04,E,Norte,17
2024-10-04,A,Oeste,88
2024-10-04,A,Sur,38
2024-10-04,C,Este,63
2024-10-04,A,Centro,43
2024-10-04,D,Centro,52
2024-10-05,D,Oeste,67
2024-10-05,D,Centro,55
2024-10-05,E,Este,34
2024-10-05,D,Norte,70
2024-10-05,E,Oeste,64
2024-10-05,A,Oeste,68
2024-10-05,A,Centro,72
2024-10-05,B,Oeste,86
2024-10-05,E,Sur,10
2024-10-06,E,Norte,59
2024-10-06,E,Norte,33
2024-10-06,A,Oeste,38
2024-10-06,D,Oeste,25
2024-10-06,A,Sur,32
2024-10-07,A,Centro,69
2024-10-07,C,Norte,58
2024-10-07,E,Norte,68
2024-10-07,D,Este,53
2024-10-07,B,Norte,54
2024-10-07,C,Oeste,20
2024-10-07,A,Sur,60
2024-10-07,D,Este,79
2024-10-07,D,Oeste,47
2024-10-07,D,Este,49
2024-10-08,C,Centro,29
2024-10-08,E,Centro,33
2024-10-08,E,Oeste,43
2024-10-08,E,Centro,61
2024-10-08,D,Sur,50
2024-10-08,B,Oeste,67
2024-10-08,A,Sur,70
2024-10-09,D,Sur,27
2024-10-09,E,Sur,37
2024-10-09,A,Sur,53
2024-10-09,B,Centro,95
2024-10-09,E,Oeste,30
2024-10-10,D,Oeste,45
2024-10-10,D,Centro,33
2024-10-10,D,Este,40
2024-10-10,D,Oeste,64
2024-10-10,B,Sur,41
2024-10-10,C,Sur,68
2024-10-10,A,Centro,95
2024-10-10,D,Centro,14
2024-10-11,B,Norte,72
2024-10-11,B,Oeste,64
2024-10-11,A,Centro,67
2024-10-11,C,Norte,88
2024-10-11,A,Centro,87
2024-10-11,C,Oeste,66
2024-10-12,C,Oeste,18
2024-10-12,B,Norte,93
2024-10-12,A,Este,65
2024-10-12,C,Sur,53
2024-10-13,A,Norte,60
2024-10-13,D,Norte,57
2024-10-13,E,Sur,44
2024-10-13,D,Oeste,25
2024-10-13,E,Oeste,77
2024-10-13,B,Centro,62
2024-10-13,A,Este,87
2024-10-13,B,Norte,73
2024-10-13,A,Centro,93
2024-10-14,D,Este,62
2024-10-14,E,Centro,62
2024-10-14,A,Este,42
2024-10-14,B,Oeste,62
2024-10-14,E,Sur,23
2024-10-15,B,Oeste,47
2024-10-15,C,Oeste,77
2024-10-15,E,Norte,44
2024-10-15,C,Norte,51
2024-10-15,E,Sur,62
2024-10-15,C,Norte,76
2024-10-15,B,Este,48
2024-10-15,C,Oeste,42
2024-10-16,B,Este,40
2024-10-16,D,Oeste,75
2024-10-16,A,Norte,73
2024-10-16,E,Norte,26
2024-10-16,D,Este,64
2024-10-16,B,Este,47
2024-10-17,B,Este,69
2024-10-17,C,Sur,72
2024-10-17,E,Norte,29
2024-10-17,B,Oeste,93
2024-10-17,E,Este,63
2024-10-17,B,Este,62
2024-10-17,B,Norte,81
2024-10-17,D,Sur,26
2024-10-17,E,Este,54
2024-10-18,C,Norte,58
2024-10-18,C,Norte,35
2024-10-18,E,Norte,48
2024-10-18,A,Este,85
2024-10-19,D,Este,43
2024-10-19,A,Centro,46
2024-10-19,D,Sur,33
2024-10-19,A,Sur,81
2024-10-19,D,Oeste,64
2024-10-19,E,Sur,46
2024-10-20,D,Sur,67
2024-10-20,E,Este,77
2024-10-20,E,Sur,44
2024-10-20,E,Norte,83
2024-10-20,A,Centro,42
2024-10-21,A,Este,59
2024-10-21,A,Sur,38
2024-10-21,A,Oeste,78
2024-10-21,D,Norte,69
2024-10-21,A,Oeste,32
2024-10-21,E,Centro,33
2024-10-21,D,Oeste,20
2024-10-22,C,Este,59
2024-10-22,A,Centro,40
2024-10-22,A,Centro,94
2024-10-22,A,Este,40
2024-10-22,E,Norte,31
2024-10-22,D,Oeste,70
2024-10-22,E,Centro,77
2024-10-22,E,Norte,31
2024-10-22,D,Este,65
2024-10-22,D,Este,66
2024-10-22,A,Norte,64
2024-10-22,A,Este,44
2024-10-22,E,Oeste,15
2024-10-23,C,Oeste,77
2024-10-23,B,Sur,90
2024-10-23,C,Este,43
2024-10-23,A,Sur,87
2024-10-23,B,Centro,45
2024-10-23,B,Centro,96
2024-10-23,A,Este,49
2024-10-23,C,Sur,45
2024-10-24,A,Este,98
2024-10-24,B,Centro,31
2024-10-24,E,Oeste,40
2024-10-24,E,Este,61
2024-10-24,A,Sur,26
2024-10-24,A,Este,74
2024-10-24,B,Norte,80
2024-10-25,A,Sur,80
2024-10-25,A,Sur,71
2024-10-25,C,Centro,20
2024-10-25,B,Este,48
2024-10-25,E,Sur,22
2024-10-25,E,Oeste,10
2024-10-25,A,Norte,106
2024-10-26,C,Este,43
2024-10-26,D,Norte,32
2024-10-26,D,Sur,50
2024-10-26,B,Este,63
2024-10-26,E,Este,62
2024-10-26,C,Oeste,41
2024-10-27,A,Este,70
2024-10-27,A,Este,98
2024-10-27,D,Este,66
2024-10-27,B,Norte,94
2024-10-27,A,Este,98
2024-10-27,A,Sur,63
2024-10-28,D,Oeste,41
2024-10-28,C,Centro,23
2024-10-29,C,Centro,48
2024-10-29,A,Sur,56
2024-10-29,C,Oeste,73
2024-10-29,D,Este,33
2024-10-30,E,Este,29
2024-10-30,E,Norte,34
2024-10-30,A,Norte,88
2024-10-30,E,Norte,63
2024-10-31,B,Sur,86
2024-10-31,E,Oeste,44
2024-10-31,B,Oeste,35
2024-11-01,B,Sur,109
2024-11-01,A,Este,75
2024-11-01,A,Oeste,100
2024-11-01,E,Oeste,86
2024-11-01,E,Norte,58
2024-11-01,A,Sur,53
2024-11-01,E,Norte,47
2024-11-02,A,Este,72
2024-11-02,B,Sur,70
2024-11-02,E,Centro,50
2024-11-02,E,Este,46
2024-11-02,C,Sur,52
2024-11-02,D,Oeste,82
2024-11-02,E,Oeste,79
2024-11-02,D,Sur,31
2024-11-02,E,Este,82
2024-11-03,B,Este,78
2024-11-03,B,Centro,95
2024-11-03,D,Sur,63
2024-11-03,A,Norte,97
2024-11-03,D,Sur,76
2024-11-03,C,Sur,87
2024-11-04,B,Sur,102
2024-11-04,B,Sur,119
2024-11-04,E,Centro,53
2024-11-04,E,Centro,77
2024-11-04,B,Norte,99
2024-11-04,D,Centro,53
2024-11-04,D,Sur,33
2024-11-04,E,Oeste,77
2024-11-04,C,Norte,81
2024-11-04,E,Oeste,73
2024-11-04,E,Centro,76
2024-11-04,A,Sur,77
2024-11-05,B,Sur,67
2024-11-05,D,Este,39
2024-11-05,D,Este,87
2024-11-05,E,Este,98
2024-11-05,E,Este,46
2024-11-05,E,Centro,81
2024-11-05,E,Este,71
2024-11-05,C,Centro,43
2024-11-05,A,Norte,66
2024-11-05,E,Oeste,55
2024-11-06,A,Norte,102
2024-11-06,E,Centro,95
2024-11-06,D,Centro,80
2024-11-06,E,Este,96
2024-11-06,C,Oeste,31
2024-11-06,C,Norte,91
2024-11-06,E,Norte,102
2024-11-06,D,Oeste,86
2024-11-06,B,Sur,61
2024-11-06,D,Norte,50
2024-11-06,A,Sur,101
2024-11-07,B,Centro,97
2024-11-07,D,Sur,20
2024-11-07,A,Centro,88
2024-11-07,E,Oeste,48
2024-11-07,B,Centro,67
2024-11-07,D,Este,52
2024-11-07,D,Este,107
2024-11-07,D,Este,42
2024-11-07,D,Centro,29
2024-11-07,E,Norte,109
2024-11-08,A,Norte,60
2024-11-08,C,Sur,69
2024-11-08,E,Norte,57
2024-11-08,C,Norte,62
2024-11-08,A,Este,84
2024-11-09,D,Oeste,58
2024-11-09,E,Norte,107
2024-11-09,B,Este,121
2024-11-09,A,Este,112
2024-11-10,A,Este,113
2024-11-10,D,Centro,89
2024-11-10,B,Este,99
2024-11-10,B,Oeste,48
2024-11-10,B,Sur,73
2024-11-10,D,Sur,16
2024-11-10,A,Sur,96
2024-11-10,E,Sur,43
2024-11-10,C,Este,94
2024-11-11,C,Norte,108
2024-11-11,B,Oeste,120
2024-11-11,D,Oeste,29
2024-11-11,B,Oeste,108
2024-11-11,B,Sur,96
2024-11-11,B,Sur,97
2024-11-12,D,Norte,69
2024-11-12,E,Norte,51
2024-11-12,E,Sur,73
2024-11-12,C,Este,49
2024-11-12,A,Este,110
2024-11-12,D,Sur,90
2024-11-12,C,Centro,87
2024-11-13,D,Este,80
2024-11-13,C,Este,30
2024-11-13,D,Sur,75
2024-11-13,A,Oeste,93
